CAGDP9 Real GDP by county and metropolitan area 1/
CAGDP9 Real GDP by county and metropolitan area 1/
County
GeoFips,GeoName,LineCode,Description,2015,2016,2017,2018,2019,2020
29186,"Ste. Genevieve, MO",79,"      Accommodation and food services",7924,7625,7993,8123,8277,7955
29186,"Ste. Genevieve, MO",82,"    Other services (except government and government enterprises)",12783,12180,11699,11488,11698,11522
29186,"Ste. Genevieve, MO",83,Government and government enterprises,66374,66629,68882,71371,72265,72359
29186,"Ste. Genevieve, MO",,Addenda:,,,,,,
29186,"Ste. Genevieve, MO",87,Natural resources and mining,62963,57718,63596,68456,72734,81002
29186,"Ste. Genevieve, MO",88,Trade,(D),(D),(D),62022,61270,61835
29186,"Ste. Genevieve, MO",89,Transportation and utilities,86231,99152,90494,37980,39702,41498
29186,"Ste. Genevieve, MO",90,Manufacturing and information,72392,62380,73243,136727,141897,144612
29186,"Ste. Genevieve, MO",91,Private goods-producing industries 2/,155041,141195,157764,233208,243271,250268
29186,"Ste. Genevieve, MO",92,Private services-providing industries 3/,304231,360916,318181,282212,279905,278325
29187,"St. Francois, MO",1,All industry total,1533154,1518085,1549198,1610677,1584545,1537853
29187,"St. Francois, MO",2,"  Private industries",1204012,1186530,1213959,1277806,1255786,1208692
29187,"St. Francois, MO",3,"    Agriculture, forestry, fishing and hunting",5839,9335,9970,13851,2839,863
29187,"St. Francois, MO",6,"    Mining, quarrying, and oil and gas extraction",18757,17569,18707,9816,12471,20475
29187,"St. Francois, MO",10,"    Utilities",8502,8817,8850,9266,8674,9309
29187,"St. Francois, MO",11,"    Construction",72368,66675,68815,75272,66183,61956
29187,"St. Francois, MO",12,"    Manufacturing",138521,139999,156521,160597,161506,146663
29187,"St. Francois, MO",13,"      Durable goods manufacturing",105827,107638,115671,116578,119154,105473
29187,"St. Francois, MO",25,"      Nondurable goods manufacturing",32667,32297,41060,44339,42560,41619
29187,"St. Francois, MO",34,"    Wholesale trade",61911,65665,79805,80364,76834,72867
29187,"St. Francois, MO",35,"    Retail trade",138383,147123,157849,156061,158574,163139
29187,"St. Francois, MO",36,"    Transportation and warehousing",34370,33801,31417,31388,30804,32974
29187,"St. Francois, MO",45,"    Information",19135,20116,22039,28382,29445,28308
29187,"St. Francois, MO",50,"    Finance, insurance, real estate, rental, and leasing",321619,295734,278017,324376,312598,319088
29187,"St. Francois, MO",51,"      Finance and insurance",94735,86535,77630,89371,94116,97452
29187,"St. Francois, MO",56,"      Real estate and rental and leasing",227087,209423,200953,235835,217917,220835
29187,"St. Francois, MO",59,"    Professional and business services",100036,99312,100484,102448,112148,92226
29187,"St. Francois, MO",60,"      Professional, scientific, and technical services",25826,25952,26212,26795,29160,28366
29187,"St. Francois, MO",64,"      Management of companies and enterprises",7505,7673,8317,10719,33868,27199
29187,"St. Francois, MO",65,"      Administrative and support and waste management and remediation services",66774,65775,66100,65361,53020,39830
29187,"St. Francois, MO",68,"    Educational services, health care, and social assistance",184831,183288,185181,184580,181083,169377
29187,"St. Francois, MO",69,"      Educational services",4777,4928,4970,5796,6044,4963
29187,"St. Francois, MO",70,"      Health care and social assistance",180034,178332,180183,178704,174939,164366
29187,"St. Francois, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",49687,51204,52311,52716,56683,48534
29187,"St. Francois, MO",76,"      Arts, entertainment, and recreation",3114,3753,4119,3578,3661,2390
29187,"St. Francois, MO",79,"      Accommodation and food services",46565,47464,48219,49129,52999,46067
29187,"St. Francois, MO",82,"    Other services (except government and government enterprises)",48879,48436,46588,48085,45730,44075
29187,"St. Francois, MO",83,Government and government enterprises,328997,331265,335004,333010,328860,328980
29187,"St. Francois, MO",,Addenda:,,,,,,
29187,"St. Francois, MO",87,Natural resources and mining,25778,28674,30565,25359,16534,23246
29187,"St. Francois, MO",88,Trade,200283,212776,237825,236649,235347,235639
29187,"St. Francois, MO",89,Transportation and utilities,42857,42591,40215,40588,39430,42231
29187,"St. Francois, MO",90,Manufacturing and information,159230,161598,180294,189673,191461,175066
29187,"St. Francois, MO",91,Private goods-producing industries 2/,235490,233120,253466,260683,245281,230514
29187,"St. Francois, MO",92,Private services-providing industries 3/,967622,952483,959007,1015755,1009513,977426
29189,"St. Louis, MO",1,All industry total,70170644,70675278,71613910,72384575,73216063,70227464
29189,"St. Louis, MO",2,"  Private industries",65814284,66347523,67306120,68088441,68953850,66101165
29189,"St. Louis, MO",3,"    Agriculture, forestry, fishing and hunting",12007,11205,16942,17086,21012,24714
29189,"St. Louis, MO",6,"    Mining, quarrying, and oil and gas extraction",128059,129901,144190,133973,149480,130291
29189,"St. Louis, MO",10,"    Utilities",232717,198286,180987,213439,246508,246932
29189,"St. Louis, MO",11,"    Construction",2084592,2306089,2585255,2678843,2722021,2677286
29189,"St. Louis, MO",12,"    Manufacturing",7192540,6325176,6003436,5622145,5850850,5723399
29189,"St. Louis, MO",13,"      Durable goods manufacturing",4363577,3599154,3169860,2985721,2913101,2643554
29189,"St. Louis, MO",25,"      Nondurable goods manufacturing",2832646,2722362,2820948,2625317,2918227,3054902
29189,"St. Louis, MO",34,"    Wholesale trade",7202743,7183888,6858113,7124343,6815492,6829362
29189,"St. Louis, MO",35,"    Retail trade",4383317,4623933,4823693,4959359,4800218,4714818
29189,"St. Louis, MO",36,"    Transportation and warehousing",1743777,1833232,1948424,1966862,1938399,1411161
29189,"St. Louis, MO",45,"    Information",4465890,4484197,4174797,4151964,4516303,4023608
29189,"St. Louis, MO",50,"    Finance, insurance, real estate, rental, and leasing",14511243,15159366,15500390,14880001,15307556,15563154
29189,"St. Louis, MO",51,"      Finance and insurance",6625270,6924266,7079980,6927966,7012934,7246384
29189,"St. Louis, MO",56,"      Real estate and rental and leasing",7884901,8233777,8419111,7933752,8292136,8297945
29189,"St. Louis, MO",59,"    Professional and business services",12746993,12946584,13735205,14957602,14997573,14398216
29189,"St. Louis, MO",60,"      Professional, scientific, and technical services",5792624,6045553,6270360,6530484,6466469,6278074
29189,"St. Louis, MO",64,"      Management of companies and enterprises",4060019,4009321,4348301,5064488,4971399,4733778
29189,"St. Louis, MO",65,"      Administrative and support and waste management and remediation services",2890925,2886698,3112509,3381163,3556034,3381121
29189,"St. Louis, MO",68,"    Educational services, health care, and social assistance",7488329,7662640,7898201,8063256,8225885,7706686
29189,"St. Louis, MO",69,"      Educational services",982243,943178,927467,951028,968816,835994
29189,"St. Louis, MO",70,"      Health care and social assistance",6513691,6730604,6985023,7126507,7271750,6890687
29189,"St. Louis, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",2360706,2202727,2107614,2076112,2161205,1544944
29189,"St. Louis, MO",76,"      Arts, entertainment, and recreation",771598,607864,409621,410098,414160,309188
29189,"St. Louis, MO",79,"      Accommodation and food services",1587131,1589353,1684986,1653586,1733264,1226774
29189,"St. Louis, MO",82,"    Other services (except government and government enterprises)",1317522,1318184,1309117,1325825,1304614,1139002
29189,"St. Louis, MO",83,Government and government enterprises,4360361,4333985,4316899,4307890,4278400,4139602
29189,"St. Louis, MO",,Addenda:,,,,,,
29189,"St. Louis, MO",87,Natural resources and mining,138472,139542,158829,148689,167462,150894
29189,"St. Louis, MO",88,Trade,11586889,11807168,11674129,12077453,11606832,11539366
29189,"St. Louis, MO",89,Transportation and utilities,1977197,2033573,2132880,2182876,2186260,1657986
29189,"St. Louis, MO",90,Manufacturing and information,11657990,10766861,10145472,9717027,10283836,9716626
29189,"St. Louis, MO",91,Private goods-producing industries 2/,9413694,8796581,8800818,8527875,8810462,8625257
29189,"St. Louis, MO",92,Private services-providing industries 3/,56398959,57572045,58530944,59599088,60175782,57499570
29195,"Saline, MO",1,All industry total,796098,924279,888267,813981,838856,859986
29195,"Saline, MO",2,"  Private industries",695332,831115,793775,720671,746844,769599
29195,"Saline, MO",3,"    Agriculture, forestry, fishing and hunting",60243,229846,216647,125201,182645,206445
29195,"Saline, MO",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0
29195,"Saline, MO",10,"    Utilities",721,326,663,762,956,691
29195,"Saline, MO",11,"    Construction",13963,14129,13581,11503,12925,12593
29195,"Saline, MO",12,"    Manufacturing",207418,179008,186026,182493,197798,213989
29195,"Saline, MO",13,"      Durable goods manufacturing",46614,50852,64710,61093,80187,84592
29195,"Saline, MO",25,"      Nondurable goods manufacturing",160640,127663,120267,120550,115294,127086
29195,"Saline, MO",34,"    Wholesale trade",70160,67697,64038,55804,53648,51034
29195,"Saline, MO",35,"    Retail trade",47549,49496,50083,49558,46634,45694
29195,"Saline, MO",36,"    Transportation and warehousing",(D),(D),(D),(D),(D),(D)
29195,"Saline, MO",45,"    Information",20328,17431,15255,15109,16152,13193
29195,"Saline, MO",50,"    Finance, insurance, real estate, rental, and leasing",101246,97029,87057,87915,91812,90764
29195,"Saline, MO",51,"      Finance and insurance",29255,27116,21913,26262,24233,25997
29195,"Saline, MO",56,"      Real estate and rental and leasing",72211,70241,65894,61302,68232,64780
29195,"Saline, MO",59,"    Professional and business services",(D),(D),(D),(D),(D),(D)
29195,"Saline, MO",60,"      Professional, scientific, and technical services",(D),(D),6428,6989,7517,(D)
29195,"Saline, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29195,"Saline, MO",65,"      Administrative and support and waste management and remediation services",5941,5239,(D),(D),(D),6681
29195,"Saline, MO",68,"    Educational services, health care, and social assistance",88411,87921,90605,94013,89501,83930
29195,"Saline, MO",69,"      Educational services",(D),(D),(D),(D),(D),(D)
29195,"Saline, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),(D)
29195,"Saline, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",17497,15118,15635,15812,16542,12672
29195,"Saline, MO",76,"      Arts, entertainment, and recreation",5710,3295,3957,4164,4830,2387
29195,"Saline, MO",79,"      Accommodation and food services",11798,11779,11658,11635,11730,10191
29195,"Saline, MO",82,"    Other services (except government and government enterprises)",16017,15892,16259,16764,15918,14665
29195,"Saline, MO",83,Government and government enterprises,100068,94044,94944,93124,92241,91050
29195,"Saline, MO",,Addenda:,,,,,,
29195,"Saline, MO",87,Natural resources and mining,60243,229846,216647,125201,182645,206445
29195,"Saline, MO",88,Trade,117737,117201,114076,105134,100112,96513
29195,"Saline, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),(D)
29195,"Saline, MO",90,Manufacturing and information,227885,196574,201870,198157,214591,228765
29195,"Saline, MO",91,Private goods-producing industries 2/,298403,393115,391017,316427,377508,412573
29195,"Saline, MO",92,Private services-providing industries 3/,392062,434852,401379,398359,370410,361927
29197,"Schuyler, MO",1,All industry total,88638,62243,94628,97568,88469,85126
29197,"Schuyler, MO",2,"  Private industries",74238,47275,80724,83830,74766,71411
29197,"Schuyler, MO",3,"    Agriculture, forestry, fishing and hunting",14673,(D),(D),(D),(D),(D)
29197,"Schuyler, MO",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0
29197,"Schuyler, MO",10,"    Utilities",2408,2663,2631,2697,2600,5368
29197,"Schuyler, MO",11,"    Construction",4888,5403,6091,5268,4005,4030
29197,"Schuyler, MO",12,"    Manufacturing",3395,(D),(D),(D),(D),(D)
29197,"Schuyler, MO",13,"      Durable goods manufacturing",(D),1002,(D),(D),(D),634
29197,"Schuyler, MO",25,"      Nondurable goods manufacturing",(D),(D),433,(D),(D),(D)
29197,"Schuyler, MO",34,"    Wholesale trade",1329,1106,1342,1420,1659,(D)
29197,"Schuyler, MO",35,"    Retail trade",4858,4619,4331,4298,3800,3947
29197,"Schuyler, MO",36,"    Transportation and warehousing",(D),(D),(D),(D),(D),(D)
29197,"Schuyler, MO",45,"    Information",81,56,8,0,9,8
29197,"Schuyler, MO",50,"    Finance, insurance, real estate, rental, and leasing",15487,14592,15015,15724,13180,12684
29197,"Schuyler, MO",51,"      Finance and insurance",2836,2602,2139,2551,2349,2424
29197,"Schuyler, MO",56,"      Real estate and rental and leasing",12642,11989,12958,13192,10794,10187
29197,"Schuyler, MO",59,"    Professional and business services",(D),1230,25412,(D),(D),14702
29197,"Schuyler, MO",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D)
29197,"Schuyler, MO",64,"      Management of companies and enterprises",19640,0,25364,24651,21129,14682
29197,"Schuyler, MO",65,"      Administrative and support and waste management and remediation services",213,(D),(D),(D),(D),(D)
29197,"Schuyler, MO",68,"    Educational services, health care, and social assistance",1552,1122,1172,951,1050,883
29197,"Schuyler, MO",69,"      Educational services",73,52,76,3,2,0
29197,"Schuyler, MO",70,"      Health care and social assistance",1481,1072,1096,954,1055,888
29197,"Schuyler, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",698,(D),(D),444,415,371
29197,"Schuyler, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D)
29197,"Schuyler, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),(D)
29197,"Schuyler, MO",82,"    Other services (except government and government enterprises)",(D),2342,2500,3048,3366,3030
29197,"Schuyler, MO",83,Government and government enterprises,14484,14613,14112,14008,13803,13736
29197,"Schuyler, MO",,Addenda:,,,,,,
29197,"Schuyler, MO",87,Natural resources and mining,14673,(D),(D),(D),(D),(D)
29197,"Schuyler, MO",88,Trade,6190,5726,5681,5730,5498,(D)
29197,"Schuyler, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),(D)
29197,"Schuyler, MO",90,Manufacturing and information,3503,(D),(D),(D),(D),(D)
29197,"Schuyler, MO",91,Private goods-producing industries 2/,23005,17469,27365,31551,28097,28219
29197,"Schuyler, MO",92,Private services-providing industries 3/,50986,30165,53470,52979,47284,44101
29199,"Scotland, MO",1,All industry total,134985,132625,138687,118488,135088,150546
29199,"Scotland, MO",2,"  Private industries",99325,97815,105521,84377,102633,120259
29199,"Scotland, MO",3,"    Agriculture, forestry, fishing and hunting",35809,35384,42572,(D),30236,57979
29199,"Scotland, MO",6,"    Mining, quarrying, and oil and gas extraction",433,561,97,0,1140,545
29199,"Scotland, MO",10,"    Utilities",0,0,0,0,0,0
29199,"Scotland, MO",11,"    Construction",4081,3820,3777,(D),4648,4668
29199,"Scotland, MO",12,"    Manufacturing",4238,5254,6193,6888,7157,7239
29199,"Scotland, MO",13,"      Durable goods manufacturing",3227,4441,5346,5526,6104,6163
29199,"Scotland, MO",25,"      Nondurable goods manufacturing",1076,821,837,1428,1049,1076
29199,"Scotland, MO",34,"    Wholesale trade",7256,6702,7404,7447,8323,9826
29199,"Scotland, MO",35,"    Retail trade",8193,8402,8865,10655,10970,10205
29199,"Scotland, MO",36,"    Transportation and warehousing",3492,3814,4269,5001,5380,5815
29199,"Scotland, MO",45,"    Information",(D),(D),(D),(D),(D),(D)
29199,"Scotland, MO",50,"    Finance, insurance, real estate, rental, and leasing",22642,20473,19999,21368,(D),17898
29199,"Scotland, MO",51,"      Finance and insurance",(D),(D),(D),(D),(D),(D)
29199,"Scotland, MO",56,"      Real estate and rental and leasing",(D),(D),(D),(D),12699,(D)
29199,"Scotland, MO",59,"    Professional and business services",1483,1660,2107,2210,1938,1881
29199,"Scotland, MO",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D)
29199,"Scotland, MO",64,"      Management of companies and enterprises",0,0,0,0,0,0
29199,"Scotland, MO",65,"      Administrative and support and waste management and remediation services",(D),(D),(D),(D),(D),(D)
29199,"Scotland, MO",68,"    Educational services, health care, and social assistance",(D),(D),(D),(D),(D),(D)
29199,"Scotland, MO",69,"      Educational services",60,70,109,126,132,104
29199,"Scotland, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),(D)
29199,"Scotland, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",1623,1540,1523,1844,1863,1375
29199,"Scotland, MO",76,"      Arts, entertainment, and recreation",289,443,386,(D),579,362
29199,"Scotland, MO",79,"      Accommodation and food services",1330,1098,1136,(D),1290,1013
29199,"Scotland, MO",82,"    Other services (except government and government enterprises)",5128,5239,5155,5654,6121,5550
29199,"Scotland, MO",83,Government and government enterprises,34890,34090,32953,32972,32216,31067
29199,"Scotland, MO",,Addenda:,,,,,,
29199,"Scotland, MO",87,Natural resources and mining,36109,35843,42471,(D),31566,58421
29199,"Scotland, MO",88,Trade,15449,15100,16270,18059,19281,20105
29199,"Scotland, MO",89,Transportation and utilities,3492,3814,4269,5001,5380,5815
29199,"Scotland, MO",90,Manufacturing and information,(D),(D),(D),(D),(D),(D)
29199,"Scotland, MO",91,Private goods-producing industries 2/,45332,46158,53466,20436,45579,68532
29199,"Scotland, MO",92,Private services-providing industries 3/,52087,50212,51645,56605,54773,54340
29201,"Scott, MO",1,All industry total,1419946,1496861,1499185,1462043,1480889,1489290
29201,"Scott, MO",2,"  Private industries",1280761,1358083,1360653,1322996,1342423,1351913
29201,"Scott, MO",3,"    Agriculture, forestry, fishing and hunting",(D),101493,91182,43766,51821,95013
29201,"Scott, MO",6,"    Mining, quarrying, and oil and gas extraction",1882,2913,4745,4749,5029,4150
29201,"Scott, MO",10,"    Utilities",(D),(D),(D),(D),(D),(D)
29201,"Scott, MO",11,"    Construction",45621,43503,47266,46391,43563,44232
29201,"Scott, MO",12,"    Manufacturing",239615,232222,245898,254690,280356,288553
29201,"Scott, MO",13,"      Durable goods manufacturing",64706,77381,90138,107435,125457,131281
29201,"Scott, MO",25,"      Nondurable goods manufacturing",175319,154761,155371,146036,153163,155475
29201,"Scott, MO",34,"    Wholesale trade",(D),(D),(D),(D),(D),(D)
29201,"Scott, MO",35,"    Retail trade",65398,64922,66050,66451,65107,63593
29201,"Scott, MO",36,"    Transportation and warehousing",112885,111611,118874,112812,111900,110230
29201,"Scott, MO",45,"    Information",43572,41092,35141,34530,28565,25857
29201,"Scott, MO",50,"    Finance, insurance, real estate, rental, and leasing",243842,234937,223717,213398,219288,218342
29201,"Scott, MO",51,"      Finance and insurance",54225,49588,42545,47672,47726,48160
29201,"Scott, MO",56,"      Real estate and rental and leasing",190057,186060,182558,165563,171703,170170
29201,"Scott, MO",59,"    Professional and business services",97062,133950,110947,109758,107986,97089
29201,"Scott, MO",60,"      Professional, scientific, and technical services",35114,38678,40037,36775,37681,34976
29201,"Scott, MO",64,"      Management of companies and enterprises",28397,71513,40100,38701,34582,29112
29201,"Scott, MO",65,"      Administrative and support and waste management and remediation services",33369,25898,30732,34015,34922,31919
29201,"Scott, MO",68,"    Educational services, health care, and social assistance",156808,157635,158775,165873,168103,163359
29201,"Scott, MO",69,"      Educational services",4129,(D),(D),(D),(D),(D)
29201,"Scott, MO",70,"      Health care and social assistance",152682,(D),(D),(D),(D),(D)
29201,"Scott, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",36277,34549,35602,34866,33913,28747
29201,"Scott, MO",76,"      Arts, entertainment, and recreation",1760,1654,2818,3195,3062,2336
29201,"Scott, MO",79,"      Accommodation and food services",34519,32897,32843,31758,30933,26461
29201,"Scott, MO",82,"    Other services (except government and government enterprises)",35567,39379,41533,46634,44768,40624
29201,"Scott, MO",83,Government and government enterprises,139161,139088,138863,139158,138725,137768
29201,"Scott, MO",,Addenda:,,,,,,
29201,"Scott, MO",87,Natural resources and mining,(D),104104,96095,49251,57530,98401
29201,"Scott, MO",88,Trade,(D),(D),(D),(D),(D),(D)
29201,"Scott, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),(D)
29201,"Scott, MO",90,Manufacturing and information,285582,275791,285040,293688,315522,321849
29201,"Scott, MO",91,Private goods-producing industries 2/,(D),371123,385036,361639,390995,426656
29201,"Scott, MO",92,Private services-providing industries 3/,(D),986591,975592,960759,952439,929195
29203,"Shannon, MO",1,All industry total,129278,111505,135084,134958,131193,126139
29203,"Shannon, MO",2,"  Private industries",112358,94151,117582,117922,114474,109665
29203,"Shannon, MO",3,"    Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),5616,(D)
29203,"Shannon, MO",6,"    Mining, quarrying, and oil and gas extraction",621,856,806,1420,1752,2310
29203,"Shannon, MO",10,"    Utilities",0,0,0,0,0,0
29203,"Shannon, MO",11,"    Construction",(D),(D),(D),(D),4489,(D)
29203,"Shannon, MO",12,"    Manufacturing",21839,21212,22365,22867,22869,22854
29203,"Shannon, MO",13,"      Durable goods manufacturing",12299,12795,12551,12633,15356,15429
29203,"Shannon, MO",25,"      Nondurable goods manufacturing",9504,8309,9786,10230,7136,7034
29203,"Shannon, MO",34,"    Wholesale trade",4052,5669,8002,6367,6154,6807
29203,"Shannon, MO",35,"    Retail trade",5246,6014,5346,4855,4866,5258
29203,"Shannon, MO",36,"    Transportation and warehousing",7351,6198,5289,5397,5536,4824
29203,"Shannon, MO",45,"    Information",(D),(D),443,809,(D),(D)
29203,"Shannon, MO",50,"    Finance, insurance, real estate, rental, and leasing",30647,30106,28546,28886,26842,25653
29203,"Shannon, MO",51,"      Finance and insurance",4005,3719,2815,3176,2884,2705
29203,"Shannon, MO",56,"      Real estate and rental and leasing",26662,26436,25918,25808,24071,23072
29203,"Shannon, MO",59,"    Professional and business services",(D),(D),25332,25151,(D),(D)
29203,"Shannon, MO",60,"      Professional, scientific, and technical services",971,931,(D),(D),1241,1143
29203,"Shannon, MO",64,"      Management of companies and enterprises",19634,0,25377,24850,21352,14824
29203,"Shannon, MO",65,"      Administrative and support and waste management and remediation services",(D),(D),(D),(D),(D),(D)
29203,"Shannon, MO",68,"    Educational services, health care, and social assistance",(D),(D),5668,5551,6203,5845
29203,"Shannon, MO",69,"      Educational services",101,131,194,(D),(D),(D)
29203,"Shannon, MO",70,"      Health care and social assistance",(D),(D),5470,(D),(D),(D)
29203,"Shannon, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",2790,3390,2684,2432,3012,4193
29203,"Shannon, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D)
29203,"Shannon, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),(D)
29203,"Shannon, MO",82,"    Other services (except government and government enterprises)",3614,3385,3759,3977,4861,4029
29203,"Shannon, MO",83,Government and government enterprises,16940,17337,17501,17041,16720,16462
29203,"Shannon, MO",,Addenda:,,,,,,
29203,"Shannon, MO",87,Natural resources and mining,(D),(D),(D),(D),7317,(D)
29203,"Shannon, MO",88,Trade,9312,11707,13418,11260,11050,12103
29203,"Shannon, MO",89,Transportation and utilities,7351,6198,5289,5397,5536,4824
29203,"Shannon, MO",90,Manufacturing and information,(D),(D),22795,23582,(D),(D)
29203,"Shannon, MO",91,Private goods-producing industries 2/,33004,31889,33387,35288,34973,36636
29203,"Shannon, MO",92,Private services-providing industries 3/,79622,62453,84440,82867,79721,73202
29205,"Shelby, MO",1,All industry total,149282,144869,150606,155600,145616,178179
29205,"Shelby, MO",2,"  Private industries",121828,117435,123549,128287,117155,150809
29205,"Shelby, MO",3,"    Agriculture, forestry, fishing and hunting",7757,7634,17860,25110,12188,48372
29205,"Shelby, MO",6,"    Mining, quarrying, and oil and gas extraction",2795,3404,3174,3214,3535,3551
29205,"Shelby, MO",10,"    Utilities",0,0,0,0,0,0
29205,"Shelby, MO",11,"    Construction",5326,5450,5755,5527,5676,5509
29205,"Shelby, MO",12,"    Manufacturing",23739,24136,22141,20734,25513,28663
29205,"Shelby, MO",13,"      Durable goods manufacturing",22553,23294,20942,19403,23462,26762
29205,"Shelby, MO",25,"      Nondurable goods manufacturing",1144,880,1143,1254,1907,1834
29205,"Shelby, MO",34,"    Wholesale trade",7386,6656,5994,4990,3996,4850
29205,"Shelby, MO",35,"    Retail trade",12365,12940,12830,12392,11566,9842
29205,"Shelby, MO",36,"    Transportation and warehousing",6335,5719,5254,5494,5071,4807
29205,"Shelby, MO",45,"    Information",2911,2522,1253,730,808,1244
29205,"Shelby, MO",50,"    Finance, insurance, real estate, rental, and leasing",28628,26187,27427,29089,26572,29884
29205,"Shelby, MO",51,"      Finance and insurance",8071,7703,7493,8590,9264,(D)
29205,"Shelby, MO",56,"      Real estate and rental and leasing",20577,18469,20004,20444,16925,(D)
29205,"Shelby, MO",59,"    Professional and business services",5981,5332,5306,5581,5834,5543
29205,"Shelby, MO",60,"      Professional, scientific, and technical services",4055,3777,3679,4094,4351,4153
29205,"Shelby, MO",64,"      Management of companies and enterprises",0,0,0,0,0,0
29205,"Shelby, MO",65,"      Administrative and support and waste management and remediation services",1925,1558,1628,1493,1491,1398
29205,"Shelby, MO",68,"    Educational services, health care, and social assistance",5001,5121,5573,5120,5106,4624
29205,"Shelby, MO",69,"      Educational services",(D),(D),(D),236,248,158
29205,"Shelby, MO",70,"      Health care and social assistance",(D),(D),(D),4895,4868,4479
29205,"Shelby, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",2189,1907,1746,1681,1696,1142
29205,"Shelby, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D)
29205,"Shelby, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),(D)
29205,"Shelby, MO",82,"    Other services (except government and government enterprises)",6205,5933,5511,5513,5386,4894
29205,"Shelby, MO",83,Government and government enterprises,26873,26777,26537,26840,27700,27423
29205,"Shelby, MO",,Addenda:,,,,,,
29205,"Shelby, MO",87,Natural resources and mining,10485,10925,20956,28200,15746,51486
29205,"Shelby, MO",88,Trade,19759,19599,18814,17343,15484,14698
29205,"Shelby, MO",89,Transportation and utilities,6335,5719,5254,5494,5071,4807
29205,"Shelby, MO",90,Manufacturing and information,26725,26692,23376,21471,26337,29933
29205,"Shelby, MO",91,Private goods-producing industries 2/,41338,42340,50719,55974,49211,87860
29205,"Shelby, MO",92,Private services-providing industries 3/,76843,72095,70967,70998,66344,67391
29207,"Stoddard, MO",1,All industry total,998800,1011736,925716,860760,960267,958456
29207,"Stoddard, MO",2,"  Private industries",912800,926217,839467,775392,876564,875008
29207,"Stoddard, MO",3,"    Agriculture, forestry, fishing and hunting",53533,138908,87708,33269,67577,84924
29207,"Stoddard, MO",6,"    Mining, quarrying, and oil and gas extraction",3466,3518,3579,1423,575,537
29207,"Stoddard, MO",10,"    Utilities",6571,6715,6754,4840,5159,7942
29207,"Stoddard, MO",11,"    Construction",37579,35961,36988,40338,41592,40357
29207,"Stoddard, MO",12,"    Manufacturing",343178,314679,302108,278963,329730,343817
29207,"Stoddard, MO",13,"      Durable goods manufacturing",170139,161316,132638,135599,128324,120674
29207,"Stoddard, MO",25,"      Nondurable goods manufacturing",173153,153257,169903,143773,201661,223278
29207,"Stoddard, MO",34,"    Wholesale trade",40031,39619,40112,47465,41753,43880
29207,"Stoddard, MO",35,"    Retail trade",64183,66019,66303,63985,60210,61201
29207,"Stoddard, MO",36,"    Transportation and warehousing",28812,32108,30975,27640,23462,22356
29207,"Stoddard, MO",45,"    Information",22505,23771,23107,18482,18612,18146
29207,"Stoddard, MO",50,"    Finance, insurance, real estate, rental, and leasing",181696,156155,119282,121282,135214,121976
29207,"Stoddard, MO",51,"      Finance and insurance",43786,41998,36425,43298,38702,41977
29207,"Stoddard, MO",56,"      Real estate and rental and leasing",139217,114665,82369,75769,97098,78317
29207,"Stoddard, MO",59,"    Professional and business services",26700,24925,25924,25145,40590,34526
29207,"Stoddard, MO",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D)
29207,"Stoddard, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29207,"Stoddard, MO",65,"      Administrative and support and waste management and remediation services",16835,14944,15462,13949,13086,11625
29207,"Stoddard, MO",68,"    Educational services, health care, and social assistance",56391,58398,60186,59469,63324,59780
29207,"Stoddard, MO",69,"      Educational services",(D),(D),(D),(D),(D),(D)
29207,"Stoddard, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),(D)
29207,"Stoddard, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",15437,17541,17706,17553,17589,14797
29207,"Stoddard, MO",76,"      Arts, entertainment, and recreation",958,957,1079,1074,1053,704
